index,scalar,vector1,vector2,vector3
0,-0.1750034248354177,-0.5036626091700644,0.8010303750713699,0.2721178340956317
1,-0.16803289348199937,-0.5371643542990733,0.7849283764142274,0.2590498930288363
2,-0.16852845793391352,-0.5740313407861907,0.762186988457146,0.24729976402789292
3,-0.16728251260104135,-0.5817386891215707,0.7616686627402287,0.23120879472137498
4,-0.17052509339781394,-0.5843757349300301,0.7665357435448055,0.204570640158519
5,-0.1780224192775669,-0.5621337262688086,0.7843104260952194,0.1927974261862488
6,-0.17127012410879364,-0.521803372653173,0.8142078213071087,0.1882907554763739
7,-0.16053047516844224,-0.4869481286737591,0.8357182932485621,0.19668863935934047
8,-0.1387872160381117,-0.4295065552568781,0.8642102689697773,0.22226749349139213
9,-0.12396998656018977,-0.38527671964436694,0.880283001213972,0.24757853199755545
10,-0.09272360094251558,-0.3167877624901716,0.8902202037082037,0.31393603850856006
11,-0.06889500520662914,-0.264148082260412,0.8830949072711567,0.3816053637561614
12,-0.05238010641828849,-0.21508465389294473,0.8665195280464845,0.4473687781075679
13,-0.04328912685473584,-0.18279029105366443,0.8452462834139634,0.5002724071618913
14,-0.024434378303125594,-0.15570224617368184,0.8204938344370508,0.549499444352945
15,-0.015660467366117748,-0.1461032445247663,0.7970097670875192,0.5858191042193063
16,-0.007901893804746606,-0.14591091527720798,0.7623284064844658,0.6304783624710059
17,-0.008906443534788222,-0.1525277764903644,0.7389602315007587,0.6561964103245403
18,-0.014594474654096216,-0.1838373480245376,0.7251050824798623,0.6634858326616688
19,-0.027064459560822103,-0.2059307834406074,0.7203142544864408,0.6618212766630136
20,-0.03775241434505464,-0.2464911840680098,0.7153543954107627,0.6527518214102292
21,-0.04314813251628814,-0.2794353315232117,0.7127158793991101,0.641942528120098
22,-0.055255122076786976,-0.3211670178333501,0.7064025438324795,0.6283263994193736
23,-0.061562777880247194,-0.35160117986422634,0.7082537354781183,0.6090675503415385
24,-0.0798413272755173,-0.3842096047996748,0.7143797726302429,0.5793702464705306
25,-0.08914409430117236,-0.408431817727237,0.7215105291538451,0.5519595429371493
26,-0.10432989875567152,-0.4282731692043315,0.7223189438562672,0.5328721311080887
27,-0.09961478757098877,-0.4496304987912792,0.7068366644907949,0.5369275913802707
28,-0.07831188966992442,-0.45389326081695386,0.6534969703397725,0.6006578605812267
29,-0.07582663759256361,-0.44669228657366117,0.5864588585413524,0.6714032539281994
30,-0.1148119601024068,-0.47458934226194527,0.5573962528592028,0.6714853589821131
31,-0.14852179723560194,-0.5093338405007312,0.5613418744733628,0.6351500725257093
32,-0.18102042454771416,-0.5365817007768242,0.5236971498705977,0.636437726337329
33,-0.17315327160880117,-0.572985992891959,0.4991901047988366,0.6265095655707984
34,-0.168754057638276,-0.6009050431536391,0.4770399878838849,0.6187633207478312
35,-0.14939509010504395,-0.632526247923856,0.4687098954662003,0.5982496858602916
36,-0.14086413171165352,-0.6708017255078325,0.4681649241680856,0.557677276954627
37,-0.13392758191382456,-0.7032844961686698,0.4510921390689054,0.5328885458721502
38,0.11799599235548475,0.7388136881192116,-0.4480370620116005,-0.4893813146205581
39,0.10735695787165438,0.7551345312358757,-0.4423910085149294,-0.47173776498904724
40,0.10149533907262917,0.7603019653417055,-0.4418770113357467,-0.46517128511663336
41,0.09848588712885344,0.7492469456182227,-0.4374616750256389,-0.4873980174374627
42,-0.08731052676445959,-0.7337029252668409,0.4415032448677437,0.5090498739242023
43,-0.0927701822818086,-0.7073628918705395,0.4402836888486534,0.5451437478480056
44,-0.08006700610056335,-0.6747067010400907,0.44864744293042436,0.5805821337740953
45,-0.07019064138442448,-0.6513422311603991,0.45729556359981377,0.6014210997969429
46,-0.05207790704211912,-0.6121675630251998,0.4789929932559674,0.6269804453007997
47,-0.037555949841276796,-0.5871577681749797,0.49647283401992176,0.6382397911314552
48,-0.011877699173992826,-0.5496224272744835,0.5175980329228641,0.6556419632799741
49,0.004936803960954364,-0.519204779142155,0.5473154355612354,0.6563900054685572
50,0.016574585001274043,-0.4980286734914651,0.5860457403341033,0.6389390532348294
51,0.022778486607459847,-0.48360582075718506,0.6257183674603163,0.6116233116064489
52,0.03492370910199174,-0.4645493033002334,0.6817844138099785,0.5640428108145792
53,0.048568365064356175,-0.4531673132165132,0.7118948280921781,0.5343091370009594
54,0.06628534612262908,-0.42600273276468975,0.7567638240725149,0.49136182100521775
55,0.07840087602886714,-0.3957477431710508,0.7838846679035076,0.47197653950035884
56,0.07895063342618847,-0.36869533249048464,0.807944817031652,0.4528307872848591
57,0.07552439135587881,-0.33885714580978366,0.8223544462695196,0.45078272565031013
58,0.07333672092299615,-0.3192628922747429,0.8322501314464862,0.447272455767103
59,0.0669414658604197,-0.29417462718080734,0.8352476968387804,0.45971884211657466
60,0.06537124181603429,-0.27981771315450293,0.830329804574704,0.47747362626992046
61,0.06723708592266113,-0.2613541486701476,0.8215832301199749,0.5021694726236947
62,0.06330359042795754,-0.26981878586123487,0.8037690858103669,0.5264463267331875
63,0.0669339373804274,-0.2842785030139303,0.7923779995107972,0.5355769661236178
64,0.0817827458351249,-0.3247331549944586,0.7622952514210534,0.5538645233194901
65,0.10100683741194257,-0.366772029939689,0.7436243627878554,0.5498169731086098
66,0.12920540519326248,-0.40780038787986844,0.7275854120140042,0.5363061393814974
67,0.14950763480973397,-0.4464965480452838,0.7144943571621479,0.5174805438861391
68,0.19030950389184445,-0.4868420914368789,0.7031997572846745,0.48195142088034165
69,0.21886255870208748,-0.5161582188959729,0.6928662169398477,0.4534493123690626
70,0.306342037086748,-0.5390736798065608,0.6750541066557751,0.39982005595083475
71,0.3651940143373788,-0.5373141531658098,0.6608003571837466,0.37585864450041856
72,0.40218060139297684,-0.5292973374260652,0.6471137213658769,0.37328129349977873
73,0.4360525167248337,-0.5142310321797303,0.6329401975738922,0.38054087099341916
74,0.455826052359155,-0.4915770533944572,0.6313940376550505,0.38976426180493345
75,0.48055531934392903,-0.456647741868688,0.6117312215430981,0.43165302904748803
76,0.4867798536332295,-0.43412353158837363,0.6048232567970055,0.4569146106829079
77,0.4966427692030593,-0.39813315839252056,0.5986110286610731,0.4863134630585962
78,0.5005562850458123,-0.37744186724356743,0.600066250787356,0.4968918765876844
79,0.5175476525934691,-0.32876804567637713,0.6079106766626324,0.5044805334566493
80,0.5353056846012536,-0.28981172888833634,0.609410167128232,0.5080120412284308
81,0.5652258538066924,-0.24000604150957408,0.5963809741398881,0.5169589615350116
82,0.5844174098012569,-0.2001739755176662,0.5820488359716445,0.5287776689599288
83,0.6092869386544315,-0.15305789496960326,0.5597699636317174,0.5403705163943826
84,0.6155654343100981,-0.12146182244390523,0.5558002840694807,0.5453551741750601
85,0.6281934812747753,-0.09522210968112442,0.5280287347003938,0.5634637124451363
86,0.6312669981202176,-0.08263141601163122,0.5184079929115398,0.5709003232243182
87,0.6341276985908928,-0.06644526076760773,0.5179110313048056,0.5702940056270411
88,0.6449966321722714,-0.05807631938072212,0.5234540001214165,0.5537168909925938
89,0.6548603352622702,-0.05812081939982025,0.5321888005867147,0.5334369617701357
90,0.671472943919284,-0.05417734585361561,0.5534038732778271,0.48982961713408735
91,0.7021712033970671,-0.04782509345538811,0.5487898860474022,0.4511075509542901
92,0.725694611849957,-0.04541831100302032,0.5383896155461236,0.4259590698995276
93,0.7698546465679739,-0.032390287336723805,0.5025505715529872,0.39206838112210746
94,0.7999597821051806,-0.024627967966661665,0.47566303088503875,0.364969164803444
95,0.831326214312954,-0.0029079768722980056,0.4431026125038239,0.33548225565428763
96,0.8544056919353954,0.028515942576451594,0.4122991466966186,0.3149399438632944
97,0.886034685833673,0.10983002600920985,0.34242535125204765,0.2926171213486192
98,0.8960159940593125,0.13762170902536636,0.2981454600934393,0.298872695675786
99,0.8984032263254438,0.183150046687394,0.2702858805779293,0.2937230772116005
100,0.8978030613878472,0.224688036782672,0.2475103164162461,0.2867116885599327
101,0.8995844477837575,0.2349271697039819,0.23815381042585265,0.2807842745242608
102,0.9020233393947953,0.24860749589046985,0.23307065742277544,0.26500240908838396
103,0.9029707486097027,0.25077343089368725,0.23766859484507039,0.2554802390350614
104,0.9054271006262355,0.25183594838753004,0.2486214416714041,0.23445212580088598
105,0.9035830731400993,0.2593373976938425,0.25389544921021606,0.2276375297757866
106,0.9092416642374495,0.22847422276117052,0.2718727662366116,0.21717348946693568
107,0.9087768041144118,0.20896601946723542,0.2982294692815731,0.20375747020329388
108,0.8976145397470517,0.2067415086569624,0.351450633737522,0.1674172592011521
109,0.8908185460998254,0.18981896086983907,0.392421334113105,0.12812718896385245
110,0.8789144476879771,0.16868904916971778,0.439029511496504,0.07941338911478125
111,0.8727338190946542,0.1532278999889517,0.45900593083202607,0.06457899917512354
112,0.8545546830842088,0.1338035003600802,0.49932424722292607,0.05008206311141325
113,0.8363275398209951,0.11542793802644757,0.5323278543726906,0.06212642528660369
114,0.8061757980865086,0.09070834399036436,0.5808263283987002,0.06703249323270077
115,0.7803533425980723,0.07822493630889024,0.6168456842997597,0.0665651695426929
116,0.749735509591771,0.05482963609706623,0.6552541461531691,0.07437997453422508
117,0.7175205920816563,0.023739017864808004,0.6936957798303982,0.05819642613682678
118,0.6713688326537853,-0.026329666839378155,0.7400998183979687,0.028686198641761376
119,0.638454570810084,-0.07570588641298572,0.7658096464295693,0.013415111238960126
120,0.5698017608065479,-0.16304883025159356,0.8051859572551456,-0.020410942517658213
121,0.5246703836878976,-0.2084244976994053,0.8228490678536311,-0.0648045428342427
122,0.42724344073381565,-0.28321814917838606,0.8487543592301273,-0.12987132098256376
123,0.3321093991116022,-0.34803158447850413,0.8590370048893123,-0.17502224846547876
124,0.18823416842738766,-0.4258580872910028,0.8392912035531971,-0.2807188325772334
